t,PH_alarm,DDM_alarm,ADWIN_alarm,error,prob
65,0,0,0,0.0,0.8248175182481752
66,0,0,0,0.0,0.999999
67,0,0,0,0.0,0.999999
68,0,0,0,0.0,0.8321167883211679
69,0,0,0,0.0,0.35766423357664234
70,0,0,0,0.0,0.4087591240875912
71,0,0,0,0.0,0.999999
72,0,0,0,0.0,0.999999
73,0,0,0,0.0,0.8175182481751825
74,0,0,0,0.0,0.9635036496350365
75,0,0,0,0.0,0.9197080291970803
76,0,0,0,0.0,0.999999
77,0,0,0,0.0,0.999999
78,0,0,0,0.0,0.999999
79,0,0,0,0.0,0.999999
80,0,0,0,0.0,0.999999
81,0,0,0,0.0,0.999999
82,0,0,0,0.0,0.8467153284671532
83,0,0,0,0.0,0.759124087591241
84,0,0,0,0.0,0.4306569343065693
85,0,0,0,0.0,0.9124087591240876
86,0,0,0,0.0,0.999999
87,0,0,0,0.0,0.999999
88,0,0,0,0.0,0.8175182481751825
89,0,0,0,0.0,0.8394160583941606
90,0,0,0,0.0,0.7883211678832116
91,0,0,0,0.0,0.7737226277372262
92,0,0,0,0.0,0.7299270072992701
93,0,0,0,0.0,0.8467153284671532
94,0,0,0,0.0,0.8175182481751825
95,0,0,0,0.0,0.999999
96,0,0,0,0.0,0.999999
97,0,0,0,0.0,0.8467153284671532
98,0,0,0,0.0,0.8394160583941606
99,0,0,0,0.0,0.999999
100,0,0,0,0.0,0.999999
101,0,0,0,0.0,0.999999
102,0,0,0,0.0,0.9635036496350365
103,0,0,0,0.0,0.999999
104,0,0,0,0.0,0.9635036496350365
105,0,0,0,0.0,0.5255474452554745
106,0,0,0,0.0,0.24087591240875914
107,0,0,0,1.0,0.5328467153284672
108,0,0,0,0.0,0.06569343065693431
109,0,0,0,0.0,0.007299270072992702
110,0,1,0,1.0,0.5182481751824818
111,0,1,0,1.0,0.5547445255474451
112,0,1,0,0.0,0.072992700729927
113,0,1,0,0.0,1e-06
114,0,1,0,1.0,0.4963503649635036
115,0,1,0,1.0,0.4963503649635036
116,0,1,0,0.0,1e-06
117,0,1,0,1.0,0.48905109489051096
118,0,1,0,1.0,0.48175182481751827
119,0,1,0,1.0,0.48905109489051096
120,0,1,0,0.0,1e-06
121,0,1,0,1.0,0.45985401459854014
122,0,1,0,1.0,0.36496350364963503
123,0,1,0,0.0,0.0437956204379562
124,0,1,0,0.0,0.06569343065693431
125,0,1,0,0.0,0.06569343065693431
126,0,1,0,0.0,1e-06
127,0,1,0,1.0,0.48905109489051096
128,0,1,0,0.0,1e-06
129,0,1,0,0.0,0.1240875912408759
130,0,1,0,1.0,0.36496350364963503
131,0,1,0,0.0,0.1240875912408759
132,0,1,0,0.0,0.06569343065693431
133,0,1,0,0.0,0.06569343065693431
134,0,1,0,0.0,0.0437956204379562
135,0,1,0,0.0,1e-06
136,0,1,0,1.0,0.4087591240875912
137,0,1,0,0.0,0.06569343065693431
138,0,1,0,0.0,0.014598540145985401
139,0,1,0,1.0,0.48905109489051096
140,0,1,0,1.0,0.4963503649635036
141,0,1,0,0.0,1e-06
142,0,1,0,0.0,0.0437956204379562
143,0,1,0,0.0,0.0437956204379562
144,0,1,0,0.0,1e-06
145,0,1,0,0.0,0.0437956204379562
146,0,1,0,0.0,0.058394160583941604
147,0,1,0,0.0,1e-06
148,0,1,0,0.0,0.058394160583941604
149,0,1,0,1.0,0.3868613138686131
150,0,1,0,1.0,0.3868613138686131
151,0,1,0,0.0,0.999999
152,0,1,0,0.0,0.46715328467153283
153,0,1,0,0.0,1e-06
154,0,1,0,1.0,0.19708029197080293
155,0,1,0,1.0,0.3941605839416058
156,0,1,0,0.0,1e-06
157,0,1,0,0.0,1e-06
158,0,1,0,0.0,1e-06
159,0,1,0,0.0,1e-06
160,0,1,0,0.0,1e-06
161,0,1,0,0.0,1e-06
162,0,1,0,0.0,1e-06
163,0,1,0,0.0,1e-06
164,0,1,0,0.0,1e-06
165,0,1,0,0.0,1e-06
166,0,1,0,0.0,0.06569343065693431
167,0,1,0,0.0,1e-06
168,0,1,0,0.0,1e-06
169,0,1,0,0.0,1e-06
170,0,1,0,0.0,1e-06
171,0,1,0,0.0,1e-06
172,0,1,0,0.0,1e-06
173,0,1,0,0.0,1e-06
174,0,1,0,0.0,1e-06
175,0,1,0,0.0,1e-06
176,0,1,0,0.0,1e-06
177,0,1,0,0.0,1e-06
178,0,1,0,0.0,1e-06
179,0,1,0,0.0,0.014598540145985401
180,0,1,0,0.0,1e-06
181,0,1,0,0.0,1e-06
182,0,1,0,0.0,1e-06
183,0,1,0,0.0,1e-06
184,0,1,0,0.0,1e-06
185,0,1,0,0.0,0.0437956204379562
186,0,1,0,0.0,1e-06
187,0,1,0,0.0,1e-06
188,0,1,0,0.0,0.021897810218978103
189,0,1,0,0.0,1e-06
190,0,1,0,0.0,0.021897810218978103
191,0,1,0,0.0,1e-06
192,0,1,0,0.0,1e-06
193,0,1,0,0.0,1e-06
194,0,1,0,0.0,1e-06
195,0,1,0,0.0,1e-06
196,0,1,0,0.0,0.014598540145985401
197,0,1,0,0.0,1e-06
198,0,1,0,0.0,0.021897810218978103
199,0,1,0,0.0,1e-06
200,0,1,0,0.0,1e-06
201,0,1,0,1.0,0.27007299270072993
202,0,1,0,0.0,0.058394160583941604
203,0,1,0,0.0,1e-06
204,0,1,0,0.0,1e-06
205,0,1,0,0.0,1e-06
206,0,1,0,0.0,1e-06
207,0,1,0,0.0,1e-06
208,0,1,0,0.0,1e-06
209,0,1,0,0.0,1e-06
210,0,1,0,0.0,1e-06
211,0,1,0,0.0,1e-06
212,0,1,0,0.0,1e-06
213,0,1,0,0.0,1e-06
214,0,1,0,0.0,1e-06
215,0,1,0,0.0,1e-06
216,0,1,0,0.0,1e-06
217,0,1,0,0.0,1e-06
218,0,1,0,0.0,1e-06
219,0,1,0,0.0,1e-06
220,0,1,0,0.0,1e-06
221,0,1,0,0.0,1e-06
222,0,1,0,0.0,1e-06
223,0,1,0,0.0,1e-06
224,0,1,0,0.0,1e-06
225,0,1,0,0.0,1e-06
226,0,1,0,0.0,1e-06
227,0,1,0,0.0,1e-06
228,0,1,0,0.0,1e-06
229,0,1,0,0.0,1e-06
230,0,1,0,0.0,1e-06
231,0,1,0,0.0,1e-06
232,0,1,0,0.0,1e-06
233,0,1,0,0.0,1e-06
234,0,1,0,0.0,1e-06
235,0,1,0,0.0,1e-06
236,0,1,0,0.0,1e-06
237,0,1,0,0.0,1e-06
238,0,1,0,0.0,1e-06
239,0,1,0,0.0,0.021897810218978103
240,0,1,0,0.0,1e-06
241,0,1,0,0.0,1e-06
242,0,1,0,0.0,1e-06
243,0,1,0,0.0,1e-06
244,0,1,0,0.0,1e-06
245,0,1,0,0.0,1e-06
246,0,1,0,0.0,1e-06
247,0,1,0,0.0,1e-06
248,0,1,0,0.0,1e-06
249,0,1,0,0.0,1e-06
250,0,1,0,0.0,1e-06
251,0,1,0,0.0,1e-06
252,0,1,0,0.0,1e-06
253,0,1,0,0.0,1e-06
254,0,1,0,0.0,1e-06
255,0,1,0,0.0,1e-06
256,0,1,0,0.0,1e-06
257,0,1,0,0.0,1e-06
258,0,1,0,0.0,1e-06
259,0,1,0,0.0,1e-06
260,0,1,0,0.0,1e-06
261,0,1,0,0.0,1e-06
262,0,1,0,0.0,1e-06
263,0,1,0,0.0,1e-06
264,0,1,0,0.0,1e-06
265,0,1,0,0.0,1e-06
266,0,1,0,0.0,1e-06
267,0,1,0,0.0,1e-06
268,0,1,0,0.0,1e-06
269,0,1,0,0.0,1e-06
270,0,1,0,0.0,1e-06
271,0,1,0,0.0,1e-06
272,0,1,0,0.0,1e-06
273,0,1,0,0.0,1e-06
274,0,1,0,0.0,1e-06
275,0,1,0,0.0,1e-06
276,0,1,0,0.0,1e-06
277,0,1,0,0.0,1e-06
278,0,1,0,0.0,1e-06
279,0,1,0,0.0,1e-06
280,0,1,0,0.0,1e-06
281,0,1,0,0.0,1e-06
282,0,1,0,0.0,1e-06
283,0,1,0,0.0,1e-06
284,0,1,0,0.0,1e-06
285,0,1,0,0.0,1e-06
286,0,1,0,0.0,1e-06
287,0,1,0,0.0,1e-06
288,0,1,0,0.0,1e-06
289,0,1,0,0.0,1e-06
290,0,1,0,0.0,1e-06
291,0,1,0,0.0,1e-06
292,0,1,0,0.0,1e-06
293,0,1,0,0.0,1e-06
294,0,1,0,0.0,1e-06
295,0,1,0,0.0,1e-06
296,0,1,0,0.0,1e-06
297,0,1,0,0.0,1e-06
298,0,1,0,0.0,1e-06
299,0,1,0,0.0,1e-06
300,0,1,0,0.0,1e-06
301,0,1,0,0.0,1e-06
302,0,1,0,0.0,1e-06
303,0,1,0,0.0,1e-06
304,0,1,0,0.0,1e-06
305,0,1,0,0.0,1e-06
306,0,1,0,0.0,1e-06
307,0,1,0,0.0,1e-06
308,0,1,0,0.0,1e-06
309,0,1,0,0.0,1e-06
310,0,1,0,0.0,1e-06
311,0,1,0,0.0,1e-06
312,0,1,0,0.0,1e-06
313,0,1,0,0.0,1e-06
314,0,1,0,0.0,1e-06
315,0,1,0,0.0,1e-06
316,0,1,0,0.0,1e-06
317,0,1,0,0.0,1e-06
318,0,1,0,0.0,1e-06
319,0,1,0,0.0,1e-06
320,0,1,0,0.0,1e-06
321,0,1,0,0.0,1e-06
322,0,1,0,0.0,1e-06
323,0,1,0,0.0,1e-06
324,0,1,0,0.0,1e-06
325,0,1,0,0.0,1e-06
326,0,1,0,0.0,1e-06
327,0,1,0,0.0,1e-06
328,0,1,0,0.0,1e-06
329,0,1,0,0.0,1e-06
330,0,1,0,0.0,1e-06
331,0,1,0,0.0,1e-06
332,0,1,0,0.0,1e-06
333,0,1,0,0.0,1e-06
334,0,1,0,0.0,1e-06
335,0,1,0,0.0,1e-06
336,0,1,0,0.0,1e-06
337,0,1,0,0.0,1e-06
338,0,1,0,0.0,1e-06
339,0,1,0,0.0,1e-06
340,0,1,0,0.0,1e-06
341,0,1,0,0.0,1e-06
342,0,1,0,0.0,1e-06
343,0,1,0,0.0,1e-06
344,0,1,0,0.0,1e-06
345,0,1,0,0.0,1e-06
346,0,1,0,0.0,1e-06
347,0,1,0,0.0,1e-06
348,0,1,0,0.0,1e-06
349,0,1,0,0.0,1e-06
350,0,1,0,0.0,1e-06
351,0,1,0,0.0,1e-06
352,0,1,0,0.0,1e-06
353,0,1,0,0.0,1e-06
354,0,1,0,0.0,1e-06
355,0,1,0,0.0,1e-06
356,0,1,0,0.0,1e-06
357,0,1,0,0.0,1e-06
358,0,1,0,0.0,1e-06
359,0,1,0,0.0,1e-06
360,0,1,0,0.0,1e-06
361,0,1,0,0.0,1e-06
362,0,1,0,0.0,1e-06
363,0,1,0,0.0,1e-06
364,0,1,0,0.0,1e-06
365,0,1,0,0.0,1e-06
366,0,1,0,0.0,1e-06
367,0,1,0,0.0,1e-06
368,0,1,0,0.0,1e-06
369,0,1,0,0.0,1e-06
370,0,1,0,0.0,1e-06
371,0,1,0,0.0,1e-06
372,0,1,0,0.0,1e-06
373,0,1,0,0.0,1e-06
374,0,1,0,0.0,1e-06
375,0,1,0,0.0,1e-06
376,0,1,0,0.0,1e-06
377,0,1,0,0.0,1e-06
378,0,1,0,0.0,1e-06
379,0,1,0,0.0,1e-06
380,0,1,0,0.0,1e-06
381,0,1,0,0.0,1e-06
382,0,1,0,0.0,1e-06
383,0,1,0,0.0,1e-06
384,0,1,0,0.0,1e-06
385,0,1,0,0.0,1e-06
386,0,1,0,0.0,1e-06
387,0,1,0,0.0,1e-06
388,0,1,0,0.0,1e-06
389,0,1,0,0.0,1e-06
390,0,1,0,0.0,1e-06
391,0,1,0,0.0,1e-06
392,0,1,0,0.0,1e-06
393,0,1,0,0.0,1e-06
394,0,1,0,0.0,1e-06
395,0,1,0,0.0,1e-06
396,0,1,0,0.0,1e-06
397,0,1,0,0.0,1e-06
398,0,1,0,0.0,1e-06
399,0,1,0,0.0,1e-06
400,0,1,0,0.0,1e-06
401,0,1,0,0.0,1e-06
402,0,1,0,0.0,1e-06
403,0,1,0,0.0,1e-06
404,0,1,0,0.0,1e-06
405,0,1,0,0.0,1e-06
406,0,1,0,0.0,1e-06
407,0,1,0,0.0,1e-06
408,0,1,0,0.0,1e-06
409,0,1,0,0.0,1e-06
410,0,1,0,0.0,1e-06
411,0,1,0,0.0,1e-06
412,0,1,0,0.0,1e-06
413,0,1,0,0.0,1e-06
414,0,1,0,0.0,1e-06
415,0,1,0,0.0,1e-06
416,0,1,0,0.0,1e-06
417,0,1,0,0.0,1e-06
418,0,1,0,0.0,1e-06
419,0,1,0,0.0,1e-06
420,0,1,0,0.0,1e-06
421,0,1,0,0.0,1e-06
422,0,1,0,0.0,1e-06
423,0,1,0,0.0,1e-06
424,0,1,0,0.0,1e-06
425,0,1,0,0.0,1e-06
426,0,1,0,0.0,1e-06
427,0,1,0,0.0,1e-06
428,0,1,0,0.0,1e-06
429,0,1,0,0.0,1e-06
430,0,1,0,0.0,1e-06
431,0,1,0,0.0,1e-06
432,0,1,0,0.0,1e-06
433,0,1,0,0.0,1e-06
434,0,1,0,0.0,1e-06
435,0,1,0,0.0,1e-06
436,0,1,0,0.0,1e-06
437,0,1,0,0.0,1e-06
438,0,1,0,0.0,1e-06
439,0,1,0,0.0,1e-06
440,0,1,0,0.0,1e-06
441,0,1,0,0.0,1e-06
442,0,1,0,0.0,1e-06
443,0,1,0,0.0,1e-06
444,0,1,0,0.0,1e-06
445,0,1,0,0.0,1e-06
446,0,1,0,0.0,1e-06
447,0,1,0,0.0,1e-06
448,0,1,0,0.0,1e-06
449,0,1,0,0.0,1e-06
450,0,1,0,0.0,1e-06
451,0,1,0,0.0,1e-06
452,0,1,0,0.0,1e-06
453,0,1,0,0.0,1e-06
454,0,1,0,0.0,1e-06
455,0,1,0,0.0,1e-06
456,0,1,0,0.0,1e-06
457,0,1,0,0.0,1e-06
458,0,1,0,0.0,1e-06
459,0,1,0,0.0,1e-06
460,0,1,0,0.0,1e-06
461,0,1,0,0.0,1e-06
462,0,1,0,0.0,1e-06
463,0,1,0,0.0,1e-06
464,0,1,0,0.0,1e-06
465,0,1,0,0.0,1e-06
466,0,1,0,0.0,1e-06
467,0,1,0,0.0,1e-06
468,0,1,0,0.0,1e-06
469,0,1,0,0.0,1e-06
470,0,1,0,0.0,1e-06
471,0,1,0,0.0,1e-06
472,0,1,0,0.0,1e-06
473,0,1,0,0.0,1e-06
474,0,1,0,0.0,1e-06
475,0,1,0,0.0,1e-06
476,0,1,0,0.0,1e-06
477,0,1,0,0.0,1e-06
478,0,1,0,0.0,1e-06
479,0,1,0,0.0,1e-06
480,0,1,0,0.0,1e-06
481,0,1,0,0.0,1e-06
482,0,1,0,0.0,1e-06
483,0,1,0,0.0,1e-06
484,0,1,0,0.0,1e-06
485,0,1,0,0.0,1e-06
486,0,1,0,0.0,1e-06
487,0,1,0,0.0,1e-06
488,0,1,0,0.0,1e-06
489,0,1,0,0.0,1e-06
490,0,1,0,0.0,1e-06
491,0,1,0,0.0,1e-06
492,0,1,0,0.0,1e-06
493,0,1,0,0.0,1e-06
494,0,1,0,0.0,1e-06
495,0,1,0,0.0,1e-06
496,0,1,0,0.0,1e-06
497,0,1,0,0.0,1e-06
498,0,1,0,0.0,1e-06
499,0,1,0,0.0,1e-06
500,0,1,0,0.0,1e-06
501,0,1,0,0.0,1e-06
502,0,1,0,0.0,1e-06
503,0,1,0,0.0,1e-06
504,0,1,0,0.0,1e-06
505,0,1,0,0.0,1e-06
506,0,1,0,0.0,1e-06
507,0,1,0,0.0,1e-06
508,0,1,0,0.0,1e-06
509,0,1,0,0.0,1e-06
510,0,1,0,0.0,1e-06
511,0,1,0,0.0,1e-06
512,0,1,0,0.0,1e-06
513,0,1,0,0.0,1e-06
514,0,1,0,0.0,1e-06
515,0,1,0,0.0,1e-06
516,0,1,0,0.0,1e-06
517,0,1,0,0.0,1e-06
518,0,1,0,0.0,1e-06
519,0,1,0,0.0,1e-06
520,0,1,0,0.0,1e-06
521,0,1,0,0.0,1e-06
522,0,1,0,0.0,1e-06
523,0,1,0,0.0,1e-06
524,0,1,0,0.0,1e-06
525,0,1,0,0.0,1e-06
526,0,1,0,0.0,1e-06
527,0,1,0,0.0,1e-06
528,0,1,0,0.0,1e-06
529,0,1,0,0.0,1e-06
530,0,1,0,0.0,1e-06
531,0,1,0,0.0,1e-06
532,0,1,0,0.0,1e-06
533,0,1,0,0.0,1e-06
534,0,1,0,0.0,1e-06
535,0,1,0,0.0,1e-06
536,0,1,0,0.0,1e-06
537,0,1,0,0.0,1e-06
538,0,1,0,0.0,1e-06
539,0,1,0,0.0,1e-06
540,0,1,0,0.0,1e-06
541,0,1,0,0.0,1e-06
542,0,1,0,0.0,1e-06
543,0,1,0,0.0,1e-06
544,0,1,0,0.0,1e-06
545,0,1,0,0.0,1e-06
546,0,1,0,0.0,1e-06
547,0,1,0,0.0,1e-06
548,0,1,0,0.0,1e-06
549,0,1,0,0.0,1e-06
550,0,1,0,0.0,1e-06
551,0,1,0,0.0,1e-06
552,0,1,0,0.0,1e-06
553,0,1,0,0.0,1e-06
554,0,1,0,0.0,1e-06
555,0,1,0,0.0,1e-06
556,0,1,0,0.0,1e-06
557,0,1,0,0.0,1e-06
558,0,1,0,0.0,1e-06
559,0,1,0,0.0,1e-06
560,0,1,0,0.0,1e-06
561,0,1,0,0.0,1e-06
562,0,1,0,0.0,1e-06
563,0,1,0,0.0,1e-06
564,0,1,0,0.0,1e-06
565,0,1,0,0.0,1e-06
566,0,1,0,0.0,1e-06
567,0,1,0,0.0,1e-06
568,0,1,0,0.0,1e-06
569,0,1,0,0.0,1e-06
570,0,1,0,0.0,1e-06
571,0,1,0,0.0,1e-06
572,0,1,0,0.0,1e-06
573,0,1,0,0.0,1e-06
574,0,1,0,0.0,1e-06
575,0,1,0,0.0,1e-06
576,0,1,0,0.0,1e-06
577,0,1,0,0.0,1e-06
578,0,1,0,0.0,1e-06
579,0,1,0,0.0,1e-06
580,0,1,0,0.0,1e-06
581,0,1,0,0.0,1e-06
582,0,1,0,0.0,1e-06
583,0,1,0,0.0,1e-06
584,0,1,0,0.0,1e-06
585,0,1,0,0.0,1e-06
586,0,1,0,0.0,1e-06
587,0,1,0,0.0,1e-06
588,0,1,0,0.0,1e-06
589,0,1,0,0.0,1e-06
590,0,1,0,0.0,1e-06
591,0,1,0,0.0,1e-06
592,0,1,0,0.0,1e-06
593,0,1,0,0.0,1e-06
594,0,1,0,0.0,1e-06
595,0,1,0,0.0,1e-06
596,0,1,0,0.0,1e-06
597,0,1,0,0.0,1e-06
598,0,1,0,0.0,1e-06
599,0,1,0,0.0,1e-06
600,0,1,0,0.0,1e-06
601,0,1,0,0.0,1e-06
602,0,1,0,0.0,1e-06
603,0,1,0,0.0,1e-06
604,0,1,0,0.0,1e-06
605,0,1,0,0.0,1e-06
606,0,1,0,0.0,1e-06
607,0,1,0,0.0,1e-06
608,0,1,0,0.0,1e-06
609,0,1,0,0.0,1e-06
610,0,1,0,0.0,1e-06
611,0,1,0,0.0,1e-06
612,0,1,0,0.0,1e-06
613,0,1,0,0.0,1e-06
614,0,1,0,0.0,1e-06
615,0,1,0,0.0,1e-06
616,0,1,0,0.0,1e-06
617,0,1,0,0.0,1e-06
618,0,1,0,0.0,1e-06
619,0,1,0,0.0,1e-06
620,0,1,0,0.0,1e-06
621,0,1,0,0.0,1e-06
622,0,1,0,0.0,1e-06
623,0,1,0,0.0,1e-06
624,0,1,0,0.0,1e-06
625,0,1,0,0.0,1e-06
626,0,1,0,0.0,1e-06
627,0,1,0,0.0,1e-06
628,0,1,0,0.0,1e-06
629,0,1,0,0.0,1e-06
630,0,1,0,0.0,1e-06
631,0,1,0,0.0,1e-06
632,0,1,0,0.0,1e-06
633,0,1,0,0.0,1e-06
634,0,1,0,0.0,1e-06
635,0,1,0,0.0,1e-06
636,0,1,0,0.0,1e-06
637,0,1,0,0.0,1e-06
638,0,1,0,0.0,1e-06
639,0,1,0,0.0,1e-06
640,0,1,0,0.0,1e-06
641,0,1,0,0.0,1e-06
642,0,1,0,0.0,1e-06
643,0,1,0,0.0,1e-06
644,0,1,0,0.0,1e-06
645,0,1,0,0.0,1e-06
646,0,1,0,0.0,1e-06
647,0,1,0,0.0,1e-06
648,0,1,0,0.0,1e-06
649,0,1,0,0.0,1e-06
650,0,1,0,0.0,1e-06
651,0,1,0,0.0,1e-06
652,0,1,0,0.0,1e-06
653,0,1,0,0.0,1e-06
654,0,1,0,0.0,1e-06
655,0,1,0,0.0,1e-06
656,0,1,0,0.0,1e-06
657,0,1,0,0.0,1e-06
658,0,1,0,0.0,1e-06
659,0,1,0,0.0,1e-06
660,0,1,0,0.0,1e-06
661,0,1,0,0.0,1e-06
662,0,1,0,0.0,1e-06
663,0,1,0,0.0,1e-06
664,0,1,0,0.0,1e-06
665,0,1,0,0.0,1e-06
666,0,1,0,0.0,1e-06
667,0,1,0,0.0,1e-06
668,0,1,0,0.0,1e-06
669,0,1,0,0.0,1e-06
670,0,1,0,0.0,1e-06
671,0,1,0,0.0,1e-06
672,0,1,0,0.0,1e-06
673,0,1,0,0.0,1e-06
674,0,1,0,0.0,1e-06
675,0,1,0,0.0,1e-06
676,0,1,0,0.0,1e-06
677,0,1,0,0.0,1e-06
678,0,1,0,0.0,1e-06
679,0,1,0,0.0,1e-06
680,0,1,0,0.0,1e-06
681,0,1,0,0.0,1e-06
682,0,1,0,0.0,1e-06
683,0,1,0,0.0,1e-06
684,0,0,0,0.0,1e-06
685,0,0,0,0.0,1e-06
686,0,0,0,0.0,1e-06
687,0,0,0,0.0,1e-06
688,0,0,0,0.0,1e-06
689,0,0,0,0.0,1e-06
690,0,0,0,0.0,1e-06
691,0,0,0,0.0,1e-06
692,0,0,0,0.0,1e-06
693,0,0,0,0.0,1e-06
694,0,0,0,0.0,1e-06
695,0,0,0,0.0,1e-06
696,0,0,0,0.0,1e-06
697,0,0,0,0.0,1e-06
698,0,0,0,0.0,1e-06
699,0,0,0,0.0,1e-06
700,0,0,0,0.0,1e-06
701,0,0,0,0.0,1e-06
702,0,0,0,0.0,1e-06
703,0,0,0,0.0,1e-06
704,0,0,0,0.0,1e-06
705,0,0,0,0.0,1e-06
706,0,0,0,0.0,1e-06
707,0,0,0,0.0,1e-06
708,0,0,0,0.0,1e-06
709,0,0,0,0.0,1e-06
710,0,0,0,0.0,1e-06
711,0,0,0,0.0,1e-06
712,0,0,0,0.0,1e-06
713,0,0,0,0.0,1e-06
714,0,0,0,0.0,1e-06
715,0,0,0,0.0,1e-06
716,0,0,0,0.0,1e-06
717,0,0,0,0.0,1e-06
718,0,0,0,0.0,1e-06
719,0,0,0,0.0,1e-06
720,0,0,0,0.0,1e-06
721,0,0,0,0.0,1e-06
722,0,0,0,0.0,1e-06
723,0,0,0,0.0,1e-06
724,0,0,0,0.0,1e-06
725,0,0,0,0.0,1e-06
726,0,0,0,0.0,1e-06
727,0,0,0,0.0,1e-06
728,0,0,0,0.0,1e-06
729,0,0,0,0.0,1e-06
730,0,0,0,0.0,1e-06
731,0,0,0,0.0,1e-06
732,0,0,0,0.0,1e-06
733,0,0,0,0.0,1e-06
734,0,0,0,0.0,1e-06
735,0,0,0,0.0,1e-06
736,0,0,0,0.0,1e-06
737,0,0,0,0.0,1e-06
738,0,0,0,0.0,1e-06
739,0,0,0,0.0,1e-06
740,0,0,0,0.0,1e-06
741,0,0,0,0.0,1e-06
742,0,0,0,0.0,1e-06
743,0,0,0,0.0,1e-06
744,0,0,0,0.0,1e-06
745,0,0,0,0.0,1e-06
746,0,0,0,0.0,1e-06
747,0,0,0,0.0,1e-06
748,0,0,0,0.0,1e-06
749,0,0,0,0.0,1e-06
750,0,0,0,0.0,1e-06
751,0,0,0,0.0,1e-06
752,0,0,0,0.0,1e-06
753,0,0,0,0.0,1e-06
754,0,0,0,0.0,1e-06
755,0,0,0,0.0,1e-06
756,0,0,0,0.0,1e-06
757,0,0,0,0.0,1e-06
758,0,0,0,0.0,1e-06
759,0,0,0,0.0,1e-06
760,0,0,0,0.0,1e-06
761,0,0,0,0.0,1e-06
762,0,0,0,0.0,1e-06
763,0,0,0,0.0,1e-06
764,0,0,0,0.0,1e-06
765,0,0,0,0.0,1e-06
766,0,0,0,0.0,1e-06
767,0,0,0,0.0,1e-06
768,0,0,0,0.0,1e-06
769,0,0,0,0.0,1e-06
770,0,0,0,0.0,1e-06
771,0,0,0,0.0,1e-06
772,0,0,0,0.0,1e-06
773,0,0,0,0.0,1e-06
774,0,0,0,0.0,1e-06
775,0,0,0,0.0,1e-06
776,0,0,0,0.0,1e-06
777,0,0,0,0.0,1e-06
778,0,0,0,0.0,1e-06
779,0,0,0,0.0,1e-06
780,0,0,0,0.0,1e-06
781,0,0,0,0.0,1e-06
782,0,0,0,0.0,1e-06
783,0,0,0,0.0,1e-06
784,0,0,0,0.0,1e-06
785,0,0,0,0.0,1e-06
786,0,0,0,0.0,1e-06
787,0,0,0,0.0,1e-06
788,0,0,0,0.0,1e-06
789,0,0,0,0.0,1e-06
790,0,0,0,0.0,1e-06
791,0,0,0,0.0,1e-06
792,0,0,0,0.0,1e-06
793,0,0,0,0.0,1e-06
794,0,0,0,0.0,1e-06
795,0,0,0,0.0,1e-06
796,0,0,0,0.0,1e-06
797,0,0,0,0.0,1e-06
798,0,0,0,0.0,1e-06
799,0,0,0,0.0,1e-06
800,0,0,0,0.0,1e-06
801,0,0,0,0.0,1e-06
802,0,0,0,0.0,1e-06
803,0,0,0,0.0,1e-06
804,0,0,0,0.0,1e-06
805,0,0,0,0.0,1e-06
806,0,0,0,0.0,1e-06
807,0,0,0,0.0,1e-06
808,0,0,0,0.0,1e-06
809,0,0,0,0.0,1e-06
810,0,0,0,0.0,1e-06
811,0,0,0,0.0,1e-06
812,0,0,0,0.0,1e-06
813,0,0,0,0.0,1e-06
814,0,0,0,0.0,1e-06
815,0,0,0,0.0,1e-06
816,0,0,0,0.0,1e-06
817,0,0,0,0.0,1e-06
818,0,0,0,0.0,1e-06
819,0,0,0,0.0,1e-06
820,0,0,0,0.0,1e-06
821,0,0,0,0.0,1e-06
822,0,0,0,0.0,1e-06
823,0,0,0,0.0,1e-06
824,0,0,0,0.0,1e-06
825,0,0,0,0.0,1e-06
826,0,0,0,0.0,1e-06
827,0,0,0,0.0,1e-06
828,0,0,0,0.0,1e-06
829,0,0,0,0.0,1e-06
830,0,0,0,0.0,1e-06
831,0,0,0,0.0,1e-06
832,0,0,0,0.0,1e-06
833,0,0,0,0.0,1e-06
834,0,0,0,0.0,1e-06
835,0,0,0,0.0,1e-06
836,0,0,0,0.0,1e-06
837,0,0,0,0.0,1e-06
838,0,0,0,0.0,1e-06
839,0,0,0,0.0,1e-06
840,0,0,0,0.0,1e-06
841,0,0,0,0.0,1e-06
842,0,0,0,0.0,1e-06
843,0,0,0,0.0,1e-06
844,0,0,0,0.0,1e-06
845,0,0,0,0.0,1e-06
846,0,0,0,0.0,1e-06
847,0,0,0,0.0,1e-06
848,0,0,0,0.0,1e-06
849,0,0,0,0.0,1e-06
850,0,0,0,0.0,1e-06
851,0,0,0,0.0,0.5547445255474451
852,0,0,0,0.0,0.145985401459854
853,0,0,0,0.0,1e-06
854,0,0,0,0.0,1e-06
855,0,0,0,0.0,1e-06
856,0,0,0,0.0,1e-06
857,0,0,0,0.0,1e-06
858,0,0,0,0.0,1e-06
859,0,0,0,0.0,1e-06
860,0,0,0,0.0,1e-06
861,0,0,0,0.0,1e-06
862,0,0,0,0.0,1e-06
863,0,0,0,0.0,1e-06
864,0,0,0,0.0,1e-06
865,0,0,0,0.0,1e-06
866,0,0,0,0.0,1e-06
867,0,0,0,0.0,1e-06
868,0,0,0,0.0,1e-06
